,grid_cell,event,fulldate,cov_all,killing,box_duration,exp_duration
1618,484,1,2014-09-01,0.0,0.6,1,90
1619,484,2,2015-09-01,0.333333333,0.9,210,30
1620,484,3,2016-09-01,0.2,0.9,210,30
1621,484,4,2017-11-01,0.33,0.9,210,30
1622,485,1,2014-09-01,0.0,0.6,1,90
1623,485,2,2015-09-01,0.5,0.9,210,30
1624,486,1,2014-09-01,0.772727273,0.6,1,90
1625,486,2,2015-09-01,0.9090909090000001,0.9,210,30
1626,486,3,2016-09-01,0.833333333,0.9,210,30
1627,486,4,2017-11-01,0.33,0.9,210,30
1628,487,1,2014-09-01,0.5,0.6,1,90
1629,487,2,2015-09-01,0.857142857,0.9,210,30
1630,487,3,2016-09-01,0.666666667,0.9,210,30
1631,487,4,2017-11-01,0.33,0.9,210,30
1632,488,1,2014-09-01,0.545454545,0.6,1,90
1633,488,2,2015-09-01,0.8,0.9,210,30
1634,488,3,2016-09-01,0.6,0.9,210,30
1635,488,4,2017-11-01,0.33,0.9,210,30
1636,489,1,2014-09-01,0.0,0.6,1,90
1637,489,2,2015-09-01,1.0,0.9,210,30
1638,489,3,2016-09-01,1.0,0.9,210,30
1639,489,4,2017-11-01,0.33,0.9,210,30
1640,490,1,2014-09-01,0.0,0.6,1,90
1641,490,2,2015-09-01,0.0,0.9,210,30
1642,490,3,2016-09-01,0.0,0.9,210,30
1643,490,4,2017-11-01,0.33,0.9,210,30
1644,491,1,2014-09-01,0.4,0.6,1,90
1645,491,2,2015-09-01,1.0,0.9,210,30
1646,491,3,2016-09-01,1.0,0.9,210,30
1647,491,4,2017-09-01,1.0,0.9,210,30
1648,492,1,2014-09-01,0.0,0.6,1,90
1649,492,2,2015-09-01,0.166666667,0.9,210,30
1650,492,3,2016-09-01,0.666666667,0.9,210,30
1651,492,4,2017-09-01,0.666666667,0.9,210,30
1652,493,1,2014-09-01,1.0,0.6,1,90
1653,493,2,2015-09-01,0.5,0.9,210,30
1654,493,3,2016-09-01,1.0,0.9,210,30
1655,493,4,2017-09-01,1.0,0.9,210,30
1656,494,1,2015-09-01,1.0,0.9,210,30
1657,494,2,2016-09-01,1.0,0.9,210,30
1658,494,3,2017-09-01,1.0,0.9,210,30
1659,495,1,2014-09-01,0.0,0.6,1,90
1660,495,2,2015-09-01,1.0,0.9,210,30
1661,495,3,2016-09-01,0.5,0.9,210,30
1662,495,4,2017-09-01,0.5,0.9,210,30
1663,496,1,2014-09-01,0.125,0.6,1,90
1664,496,2,2015-09-01,0.9,0.9,210,30
1665,496,3,2016-09-01,0.9,0.9,210,30
1666,496,4,2017-09-01,0.9,0.9,210,30
1667,497,1,2014-09-01,1.0,0.6,1,90
1668,497,2,2015-09-01,1.0,0.9,210,30
1669,497,3,2016-09-01,1.0,0.9,210,30
1670,497,4,2017-09-01,1.0,0.9,210,30
1671,498,1,2014-09-01,1.0,0.6,1,90
1672,498,2,2015-09-01,1.0,0.9,210,30
1673,498,3,2016-09-01,0.0,0.9,210,30
1674,498,4,2017-09-01,0.0,0.9,210,30
1675,499,1,2014-09-01,1.0,0.6,1,90
1676,499,2,2015-09-01,0.833333333,0.9,210,30
1677,499,3,2016-09-01,1.0,0.9,210,30
1678,499,4,2017-09-01,1.0,0.9,210,30
1679,500,1,2014-09-01,0.25,0.6,1,90
1680,500,2,2015-09-01,1.0,0.9,210,30
1681,500,3,2016-09-01,0.666666667,0.9,210,30
1682,500,4,2017-09-01,0.666666667,0.9,210,30
1683,501,1,2014-09-01,0.5,0.6,1,90
1684,501,2,2015-09-01,1.0,0.9,210,30
1685,501,3,2016-09-01,0.75,0.9,210,30
1686,501,4,2017-09-01,0.75,0.9,210,30
1687,502,1,2014-09-01,0.25,0.6,1,90
1688,502,2,2015-09-01,0.666666667,0.9,210,30
1689,502,3,2016-09-01,0.0,0.9,210,30
1690,502,4,2017-09-01,0.0,0.9,210,30
1691,503,1,2014-09-01,1.0,0.6,1,90
1692,503,2,2015-09-01,1.0,0.9,210,30
1693,503,3,2016-09-01,0.0,0.9,210,30
1694,503,4,2017-09-01,0.0,0.9,210,30
1695,504,1,2014-09-01,0.2,0.6,1,90
1696,504,2,2015-09-01,0.566666667,0.9,210,30
1697,504,3,2016-09-01,0.538461538,0.9,210,30
1698,504,4,2017-11-01,0.33,0.9,210,30
1699,505,1,2014-09-01,0.666666667,0.6,1,90
1700,505,2,2015-09-01,0.6,0.9,210,30
1701,505,3,2016-09-01,0.7142857140000001,0.9,210,30
1702,505,4,2017-11-01,0.33,0.9,210,30
1703,506,1,2014-09-01,0.5,0.6,1,90
1704,506,2,2015-09-01,1.0,0.9,210,30
1705,506,3,2016-09-01,0.5,0.9,210,30
1706,506,4,2017-11-01,0.33,0.9,210,30
1707,507,1,2014-09-01,0.333333333,0.6,1,90
1708,507,2,2015-09-01,1.0,0.9,210,30
1709,507,3,2016-09-01,0.5,0.9,210,30
1710,507,4,2017-11-01,0.33,0.9,210,30
1711,508,1,2014-09-01,0.0,0.6,1,90
1712,508,2,2015-09-01,0.8,0.9,210,30
1713,508,3,2016-09-01,1.0,0.9,210,30
1714,508,4,2017-11-01,0.33,0.9,210,30
1715,509,1,2014-09-01,0.0,0.6,1,90
1716,509,2,2015-09-01,1.0,0.9,210,30
1717,509,3,2016-09-01,1.0,0.9,210,30
1718,509,4,2017-11-01,0.33,0.9,210,30
1719,510,1,2015-09-01,0.333333333,0.9,210,30
1720,511,1,2015-09-01,1.0,0.9,210,30
1721,512,1,2014-09-01,0.545454545,0.6,1,90
1722,512,2,2015-09-01,0.7692307690000001,0.9,210,30
1723,512,3,2016-09-01,0.545454545,0.9,210,30
1724,512,4,2017-11-01,0.33,0.9,210,30
1725,513,1,2014-09-01,0.6190476189999999,0.6,1,90
1726,513,2,2015-09-01,0.875,0.9,210,30
1727,513,3,2016-09-01,0.590909091,0.9,210,30
1728,513,4,2017-11-01,0.33,0.9,210,30
1729,514,1,2014-09-01,0.0,0.6,1,90
1730,514,2,2015-09-01,0.5,0.9,210,30
1731,514,3,2016-09-01,0.666666667,0.9,210,30
1732,514,4,2017-11-01,0.33,0.9,210,30
1733,515,1,2014-09-01,1.0,0.6,1,90
1734,515,2,2015-09-01,0.666666667,0.9,210,30
1735,515,3,2016-09-01,0.666666667,0.9,210,30
1736,515,4,2017-09-01,0.666666667,0.9,210,30
1737,516,1,2014-09-01,0.333333333,0.6,1,90
1738,516,2,2015-09-01,0.222222222,0.9,210,30
1739,516,3,2016-09-01,0.333333333,0.9,210,30
1740,516,4,2017-09-01,0.333333333,0.9,210,30
1741,517,1,2014-09-01,0.7142857140000001,0.6,1,90
1742,517,2,2015-09-01,0.857142857,0.9,210,30
1743,517,3,2016-09-01,1.0,0.9,210,30
1744,517,4,2017-09-01,1.0,0.9,210,30
1745,518,1,2014-09-01,0.28571428600000004,0.6,1,90
1746,518,2,2015-09-01,0.8888888890000001,0.9,210,30
1747,518,3,2016-09-01,1.0,0.9,210,30
1748,518,4,2017-09-01,1.0,0.9,210,30
1749,519,1,2014-09-01,0.0,0.6,1,90
1750,519,2,2015-09-01,0.6,0.9,210,30
1751,519,3,2016-09-01,1.0,0.9,210,30
1752,519,4,2017-09-01,1.0,0.9,210,30
1753,520,1,2014-09-01,0.333333333,0.6,1,90
1754,520,2,2015-09-01,1.0,0.9,210,30
1755,520,3,2016-09-01,1.0,0.9,210,30
1756,520,4,2017-09-01,1.0,0.9,210,30
1757,521,1,2014-09-01,0.076923077,0.6,1,90
1758,521,2,2015-09-01,0.846153846,0.9,210,30
1759,521,3,2016-09-01,0.857142857,0.9,210,30
1760,521,4,2017-09-01,0.857142857,0.9,210,30
1761,522,1,2014-09-01,0.166666667,0.6,1,90
1762,522,2,2015-09-01,0.875,0.9,210,30
1763,522,3,2016-09-01,0.75,0.9,210,30
1764,522,4,2017-09-01,0.75,0.9,210,30
1765,523,1,2014-09-01,0.0,0.6,1,90
1766,523,2,2016-09-01,0.0,0.9,210,30
1767,523,3,2017-09-01,0.0,0.9,210,30
1768,524,1,2014-09-01,0.333333333,0.6,1,90
1769,524,2,2015-09-01,1.0,0.9,210,30
1770,524,3,2016-09-01,0.666666667,0.9,210,30
1771,524,4,2017-09-01,0.666666667,0.9,210,30
1772,525,1,2014-09-01,0.0,0.6,1,90
1773,525,2,2015-09-01,0.875,0.9,210,30
1774,525,3,2016-09-01,1.0,0.9,210,30
1775,525,4,2017-09-01,1.0,0.9,210,30
1776,526,1,2014-09-01,0.5,0.6,1,90
1777,526,2,2015-09-01,0.9,0.9,210,30
1778,526,3,2016-09-01,1.0,0.9,210,30
1779,526,4,2017-09-01,1.0,0.9,210,30
1780,527,1,2014-09-01,1.0,0.6,1,90
1781,527,2,2015-09-01,1.0,0.9,210,30
1782,527,3,2016-09-01,1.0,0.9,210,30
1783,527,4,2017-09-01,1.0,0.9,210,30
1784,528,1,2014-09-01,1.0,0.6,1,90
1785,528,2,2015-09-01,0.0,0.9,210,30
1786,528,3,2016-09-01,0.0,0.9,210,30
1787,528,4,2017-09-01,0.0,0.9,210,30
1788,529,1,2014-09-01,0.5,0.6,1,90
1789,529,2,2015-09-01,1.0,0.9,210,30
1790,529,3,2016-09-01,1.0,0.9,210,30
1791,529,4,2017-09-01,1.0,0.9,210,30
1792,530,1,2014-09-01,0.0,0.6,1,90
1793,530,2,2015-09-01,0.666666667,0.9,210,30
1794,530,3,2016-09-01,1.0,0.9,210,30
1795,530,4,2017-09-01,1.0,0.9,210,30
1796,531,1,2014-09-01,0.833333333,0.6,1,90
1797,531,2,2015-09-01,0.533333333,0.9,210,30
1798,531,3,2016-09-01,1.0,0.9,210,30
1799,531,4,2017-09-01,1.0,0.9,210,30
1800,532,1,2014-09-01,0.0,0.6,1,90
1801,532,2,2015-09-01,1.0,0.9,210,30
1802,532,3,2016-09-01,1.0,0.9,210,30
1803,532,4,2017-09-01,1.0,0.9,210,30
1804,533,1,2016-09-01,0.0,0.9,210,30
1805,533,2,2017-11-01,0.33,0.9,210,30
1806,534,1,2015-09-01,0.0,0.9,210,30
1807,534,2,2016-09-01,1.0,0.9,210,30
1808,534,3,2017-11-01,0.33,0.9,210,30
1809,535,1,2014-09-01,0.0,0.6,1,90
1810,535,2,2015-09-01,1.0,0.9,210,30
1811,535,3,2016-09-01,1.0,0.9,210,30
1812,535,4,2017-11-01,0.33,0.9,210,30
1813,536,1,2015-09-01,0.0,0.9,210,30
1814,536,2,2016-09-01,1.0,0.9,210,30
1815,536,3,2017-11-01,0.33,0.9,210,30
1816,537,1,2014-09-01,0.0,0.6,1,90
1817,537,2,2015-09-01,0.5,0.9,210,30
1818,537,3,2016-09-01,1.0,0.9,210,30
1819,537,4,2017-11-01,0.33,0.9,210,30
1820,538,1,2014-09-01,0.384615385,0.6,1,90
1821,538,2,2015-09-01,0.8666666670000001,0.9,210,30
1822,538,3,2016-09-01,0.666666667,0.9,210,30
1823,538,4,2017-11-01,0.33,0.9,210,30
1824,539,1,2014-09-01,0.25,0.6,1,90
1825,539,2,2015-09-01,0.75,0.9,210,30
1826,539,3,2016-09-01,0.5,0.9,210,30
1827,539,4,2017-11-01,0.33,0.9,210,30
1828,540,1,2014-09-01,0.551724138,0.6,1,90
1829,540,2,2015-09-01,0.871794872,0.9,210,30
1830,540,3,2016-09-01,0.26666666699999997,0.9,210,30
1831,540,4,2017-11-01,0.33,0.9,210,30
1832,541,1,2014-09-01,0.5,0.6,1,90
1833,541,2,2015-09-01,0.75,0.9,210,30
1834,541,3,2016-09-01,0.4,0.9,210,30
1835,541,4,2017-11-01,0.33,0.9,210,30
1836,542,1,2014-09-01,0.384615385,0.6,1,90
1837,542,2,2015-09-01,0.666666667,0.9,210,30
1838,542,3,2016-09-01,0.666666667,0.9,210,30
1839,542,4,2017-11-01,0.33,0.9,210,30
1840,543,1,2014-09-01,0.0,0.6,1,90
1841,543,2,2015-09-01,0.0,0.9,210,30
1842,543,3,2016-09-01,0.0,0.9,210,30
1843,543,4,2017-10-01,0.73,0.9,210,30
1844,544,1,2014-09-01,0.25,0.6,1,90
1845,544,2,2015-09-01,0.666666667,0.9,210,30
1846,544,3,2016-09-01,0.0,0.9,210,30
1847,544,4,2017-10-01,0.73,0.9,210,30
1848,545,1,2014-09-01,0.5,0.6,1,90
1849,545,2,2015-09-01,0.6,0.9,210,30
1850,545,3,2016-09-01,1.0,0.9,210,30
1851,545,4,2017-09-01,1.0,0.9,210,30
1852,546,1,2014-09-01,1.0,0.6,1,90
1853,546,2,2015-09-01,0.5,0.9,210,30
1854,546,3,2016-09-01,1.0,0.9,210,30
1855,546,4,2017-09-01,1.0,0.9,210,30
1856,547,1,2015-09-01,0.8,0.9,210,30
1857,547,2,2016-09-01,0.5,0.9,210,30
1858,547,3,2017-09-01,0.5,0.9,210,30
1859,549,1,2014-09-01,0.0,0.6,1,90
1860,549,2,2015-09-01,1.0,0.9,210,30
1861,549,3,2016-09-01,1.0,0.9,210,30
1862,549,4,2017-09-01,1.0,0.9,210,30
1863,550,1,2014-09-01,0.5,0.6,1,90
1864,550,2,2015-09-01,0.7142857140000001,0.9,210,30
1865,550,3,2016-09-01,1.0,0.9,210,30
1866,550,4,2017-09-01,1.0,0.9,210,30
1867,551,1,2014-09-01,0.545454545,0.6,1,90
1868,551,2,2015-09-01,0.925,0.9,210,30
1869,551,3,2016-09-01,0.75,0.9,210,30
1870,551,4,2017-09-01,0.75,0.9,210,30
1871,552,1,2014-09-01,0.4375,0.6,1,90
1872,552,2,2015-09-01,0.842105263,0.9,210,30
1873,552,3,2016-09-01,0.764705882,0.9,210,30
1874,552,4,2017-09-01,0.764705882,0.9,210,30
1875,553,1,2014-09-01,0.333333333,0.6,1,90
1876,553,2,2015-09-01,1.0,0.9,210,30
1877,553,3,2016-09-01,1.0,0.9,210,30
1878,553,4,2017-09-01,1.0,0.9,210,30
1879,554,1,2014-09-01,0.5,0.6,1,90
1880,554,2,2015-09-01,0.666666667,0.9,210,30
1881,554,3,2016-09-01,1.0,0.9,210,30
1882,554,4,2017-09-01,1.0,0.9,210,30
1883,555,1,2014-09-01,0.0,0.6,1,90
1884,555,2,2015-09-01,0.25,0.9,210,30
1885,555,3,2016-09-01,1.0,0.9,210,30
1886,555,4,2017-09-01,1.0,0.9,210,30
1887,556,1,2014-09-01,0.5,0.6,1,90
1888,556,2,2015-09-01,1.0,0.9,210,30
1889,556,3,2016-09-01,1.0,0.9,210,30
1890,556,4,2017-09-01,1.0,0.9,210,30
1891,557,1,2014-09-01,0.5,0.6,1,90
1892,557,2,2015-09-01,0.857142857,0.9,210,30
1893,557,3,2016-09-01,0.583333333,0.9,210,30
1894,557,4,2017-09-01,0.583333333,0.9,210,30
1895,558,1,2014-09-01,0.0,0.6,1,90
1896,558,2,2015-09-01,0.6,0.9,210,30
1897,558,3,2016-09-01,1.0,0.9,210,30
1898,558,4,2017-09-01,1.0,0.9,210,30
1899,559,1,2014-09-01,1.0,0.6,1,90
1900,559,2,2015-09-01,0.5,0.9,210,30
1901,559,3,2016-09-01,1.0,0.9,210,30
1902,559,4,2017-09-01,1.0,0.9,210,30
1903,560,1,2014-09-01,1.0,0.6,1,90
1904,560,2,2015-09-01,1.0,0.9,210,30
1905,560,3,2016-09-01,1.0,0.9,210,30
1906,560,4,2017-09-01,1.0,0.9,210,30
1907,561,1,2016-09-01,1.0,0.9,210,30
1908,561,2,2017-09-01,1.0,0.9,210,30
1909,562,1,2015-09-01,1.0,0.9,210,30
1910,562,2,2016-09-01,1.0,0.9,210,30
1911,562,3,2017-09-01,1.0,0.9,210,30
1912,563,1,2015-09-01,0.0,0.9,210,30
1913,564,1,2015-09-01,1.0,0.9,210,30
1914,565,1,2014-09-01,0.833333333,0.6,1,90
1915,565,2,2015-09-01,1.0,0.9,210,30
1916,565,3,2016-09-01,0.7142857140000001,0.9,210,30
1917,565,4,2017-09-01,0.7142857140000001,0.9,210,30
1918,567,1,2014-09-01,0.375,0.6,1,90
1919,567,2,2015-09-01,0.9090909090000001,0.9,210,30
1920,567,3,2016-09-01,0.818181818,0.9,210,30
1921,567,4,2017-11-01,0.33,0.9,210,30
1922,568,1,2014-09-01,0.3,0.6,1,90
1923,568,2,2015-09-01,0.666666667,0.9,210,30
1924,568,3,2016-09-01,0.583333333,0.9,210,30
1925,568,4,2017-11-01,0.33,0.9,210,30
1926,569,1,2014-09-01,1.0,0.6,1,90
1927,569,2,2015-09-01,0.0,0.9,210,30
1928,569,3,2016-09-01,1.0,0.9,210,30
1929,569,4,2017-11-01,0.33,0.9,210,30
1930,570,1,2014-09-01,0.14285714300000002,0.6,1,90
1931,570,2,2015-09-01,0.9285714290000001,0.9,210,30
1932,570,3,2016-09-01,0.9,0.9,210,30
1933,570,4,2017-11-01,0.33,0.9,210,30
1934,571,1,2014-09-01,0.48,0.6,1,90
1935,571,2,2015-09-01,0.7333333329999999,0.9,210,30
1936,571,3,2016-09-01,0.740740741,0.9,210,30
1937,571,4,2017-11-01,0.33,0.9,210,30
1938,572,1,2014-09-01,0.5625,0.6,1,90
1939,572,2,2015-09-01,0.80952381,0.9,210,30
1940,572,3,2016-09-01,0.8888888890000001,0.9,210,30
1941,572,4,2017-11-01,0.33,0.9,210,30
1942,573,1,2014-09-01,0.75,0.6,1,90
1943,573,2,2015-09-01,1.0,0.9,210,30
1944,573,3,2016-09-01,1.0,0.9,210,30
1945,573,4,2017-11-01,0.33,0.9,210,30
1946,574,1,2014-09-01,0.0,0.6,1,90
1947,574,2,2015-09-01,0.666666667,0.9,210,30
1948,574,3,2016-09-01,0.0,0.9,210,30
1949,574,4,2017-11-01,0.33,0.9,210,30
1950,575,1,2016-09-01,0.0,0.9,210,30
1951,575,2,2017-11-01,0.33,0.9,210,30
1952,576,1,2014-09-01,0.5,0.6,1,90
1953,576,2,2015-09-01,1.0,0.9,210,30
1954,576,3,2016-09-01,0.333333333,0.9,210,30
1955,576,4,2017-11-01,0.33,0.9,210,30
1956,577,1,2014-09-01,0.727272727,0.6,1,90
1957,577,2,2015-09-01,0.818181818,0.9,210,30
1958,577,3,2016-09-01,0.5555555560000001,0.9,210,30
1959,577,4,2017-11-01,0.33,0.9,210,30
1960,578,1,2014-09-01,0.666666667,0.6,1,90
1961,578,2,2015-09-01,0.7692307690000001,0.9,210,30
1962,578,3,2016-09-01,0.5,0.9,210,30
1963,578,4,2017-11-01,0.33,0.9,210,30
1964,579,1,2014-09-01,0.25,0.6,1,90
1965,579,2,2015-09-01,0.8,0.9,210,30
1966,579,3,2016-09-01,0.0,0.9,210,30
1967,579,4,2017-10-01,0.73,0.9,210,30
1968,580,1,2014-09-01,0.0,0.6,1,90
1969,580,2,2015-09-01,1.0,0.9,210,30
1970,580,3,2016-09-01,1.0,0.9,210,30
1971,580,4,2017-10-01,0.73,0.9,210,30
1972,581,1,2014-09-01,0.5,0.6,1,90
1973,581,2,2015-09-01,1.0,0.9,210,30
1974,582,1,2015-09-01,0.0,0.9,210,30
1975,584,1,2014-09-01,0.0,0.6,1,90
1976,584,2,2015-09-01,0.5,0.9,210,30
1977,584,3,2016-09-01,0.0,0.9,210,30
1978,584,4,2017-09-01,0.0,0.9,210,30
1979,585,1,2015-09-01,1.0,0.9,210,30
1980,585,2,2016-09-01,0.0,0.9,210,30
1981,585,3,2017-09-01,0.0,0.9,210,30
1982,586,1,2014-09-01,0.333333333,0.6,1,90
1983,586,2,2015-09-01,0.666666667,0.9,210,30
1984,586,3,2016-09-01,0.5,0.9,210,30
1985,586,4,2017-09-01,0.5,0.9,210,30
1986,587,1,2014-09-01,1.0,0.6,1,90
1987,587,2,2015-09-01,1.0,0.9,210,30
1988,587,3,2016-09-01,0.428571429,0.9,210,30
1989,587,4,2017-09-01,0.428571429,0.9,210,30
1990,588,1,2014-09-01,0.8,0.6,1,90
1991,588,2,2015-09-01,0.4,0.9,210,30
1992,588,3,2016-09-01,0.8,0.9,210,30
1993,588,4,2017-09-01,0.8,0.9,210,30
1994,589,1,2015-09-01,0.4,0.9,210,30
1995,590,1,2014-09-01,0.6,0.6,1,90
1996,590,2,2015-09-01,0.833333333,0.9,210,30
1997,590,3,2016-09-01,0.5,0.9,210,30
1998,590,4,2017-09-01,0.5,0.9,210,30
1999,591,1,2014-09-01,0.5,0.6,1,90
2000,591,2,2015-09-01,1.0,0.9,210,30
2001,591,3,2016-09-01,1.0,0.9,210,30
2002,591,4,2017-09-01,1.0,0.9,210,30
2003,592,1,2014-09-01,0.75,0.6,1,90
2004,592,2,2015-09-01,0.833333333,0.9,210,30
2005,592,3,2016-09-01,0.8,0.9,210,30
2006,592,4,2017-09-01,0.8,0.9,210,30
2007,593,1,2014-09-01,0.7777777779999999,0.6,1,90
2008,593,2,2015-09-01,0.8888888890000001,0.9,210,30
2009,593,3,2016-09-01,0.7777777779999999,0.9,210,30
2010,593,4,2017-09-01,0.7777777779999999,0.9,210,30
2011,594,1,2014-09-01,0.7,0.6,1,90
2012,594,2,2015-09-01,0.75862069,0.9,210,30
2013,594,3,2016-09-01,0.954545455,0.9,210,30
2014,594,4,2017-09-01,0.954545455,0.9,210,30
2015,595,1,2014-09-01,0.0,0.6,1,90
2016,595,2,2015-09-01,0.125,0.9,210,30
2017,595,3,2016-09-01,1.0,0.9,210,30
2018,595,4,2017-09-01,1.0,0.9,210,30
2019,596,1,2015-09-01,1.0,0.9,210,30
2020,597,1,2016-09-01,0.666666667,0.9,210,30
2021,597,2,2017-09-01,0.666666667,0.9,210,30
2022,598,1,2014-09-01,1.0,0.6,1,90
2023,598,2,2015-09-01,0.75,0.9,210,30
2024,598,3,2016-09-01,0.333333333,0.9,210,30
2025,598,4,2017-09-01,0.333333333,0.9,210,30
2026,599,1,2014-09-01,0.5,0.6,1,90
2027,599,2,2015-09-01,1.0,0.9,210,30
2028,599,3,2016-09-01,0.7142857140000001,0.9,210,30
2029,599,4,2017-09-01,0.7142857140000001,0.9,210,30
2030,600,1,2014-09-01,0.444444444,0.6,1,90
2031,600,2,2015-09-01,0.666666667,0.9,210,30
2032,600,3,2016-09-01,0.625,0.9,210,30
2033,600,4,2017-09-01,0.625,0.9,210,30
2034,601,1,2014-09-01,0.0,0.6,1,90
2035,601,2,2015-09-01,0.666666667,0.9,210,30
2036,601,3,2016-09-01,0.666666667,0.9,210,30
2037,601,4,2017-09-01,0.666666667,0.9,210,30
2038,602,1,2014-09-01,0.0,0.6,1,90
2039,602,2,2015-09-01,0.0,0.9,210,30
2040,602,3,2016-09-01,0.0,0.9,210,30
2041,602,4,2017-09-01,0.0,0.9,210,30
2042,603,1,2014-09-01,0.0,0.6,1,90
2043,603,2,2015-09-01,0.666666667,0.9,210,30
2044,603,3,2016-09-01,1.0,0.9,210,30
2045,603,4,2017-11-01,0.33,0.9,210,30
2046,604,1,2014-09-01,0.214285714,0.6,1,90
2047,604,2,2015-09-01,0.6,0.9,210,30
2048,604,3,2016-09-01,0.333333333,0.9,210,30
2049,604,4,2017-11-01,0.33,0.9,210,30
2050,605,1,2014-09-01,0.0,0.6,1,90
2051,605,2,2015-09-01,0.571428571,0.9,210,30
2052,605,3,2016-09-01,0.7777777779999999,0.9,210,30
2053,605,4,2017-11-01,0.33,0.9,210,30
2054,606,1,2014-09-01,1.0,0.6,1,90
2055,606,2,2015-09-01,0.2,0.9,210,30
2056,606,3,2016-09-01,0.0,0.9,210,30
2057,606,4,2017-11-01,0.33,0.9,210,30
2058,607,1,2014-09-01,0.5,0.6,1,90
2059,607,2,2015-09-01,0.8,0.9,210,30
2060,607,3,2016-09-01,0.333333333,0.9,210,30
2061,607,4,2017-11-01,0.33,0.9,210,30
2062,608,1,2014-09-01,0.477272727,0.6,1,90
2063,608,2,2015-09-01,0.732142857,0.9,210,30
2064,608,3,2016-09-01,0.82,0.9,210,30
2065,608,4,2017-11-01,0.33,0.9,210,30
2066,609,1,2014-09-01,0.606299213,0.6,1,90
2067,609,2,2015-09-01,0.810810811,0.9,210,30
2068,609,3,2016-09-01,0.6492537310000001,0.9,210,30
2069,609,4,2017-11-01,0.33,0.9,210,30
2070,610,1,2014-09-01,0.585365854,0.6,1,90
2071,610,2,2015-09-01,0.84,0.9,210,30
2072,610,3,2016-09-01,0.659090909,0.9,210,30
2073,610,4,2017-11-01,0.33,0.9,210,30
2074,611,1,2014-09-01,1.0,0.6,1,90
2075,611,2,2015-09-01,1.0,0.9,210,30
2076,611,3,2016-09-01,0.0,0.9,210,30
2077,611,4,2017-10-01,0.73,0.9,210,30
2078,612,1,2014-09-01,0.8,0.6,1,90
2079,612,2,2015-09-01,0.8,0.9,210,30
2080,612,3,2016-09-01,0.583333333,0.9,210,30
2081,612,4,2017-10-01,0.73,0.9,210,30
2082,613,1,2014-09-01,0.0,0.6,1,90
2083,613,2,2015-09-01,0.8,0.9,210,30
2084,613,3,2016-09-01,0.2,0.9,210,30
2085,613,4,2017-10-01,0.73,0.9,210,30
2086,614,1,2014-09-01,0.35714285700000004,0.6,1,90
2087,614,2,2015-09-01,0.583333333,0.9,210,30
2088,614,3,2016-09-01,0.545454545,0.9,210,30
2089,614,4,2017-09-01,0.545454545,0.9,210,30
2090,615,1,2014-09-01,0.0,0.6,1,90
2091,615,2,2015-09-01,1.0,0.9,210,30
2092,615,3,2016-09-01,0.666666667,0.9,210,30
2093,615,4,2017-09-01,0.666666667,0.9,210,30
2094,616,1,2014-09-01,0.0,0.6,1,90
2095,616,2,2015-09-01,1.0,0.9,210,30
2096,616,3,2016-09-01,0.0,0.9,210,30
2097,616,4,2017-09-01,0.0,0.9,210,30
2098,617,1,2014-09-01,1.0,0.6,1,90
2099,617,2,2015-09-01,0.333333333,0.9,210,30
2100,617,3,2016-09-01,1.0,0.9,210,30
2101,617,4,2017-09-01,1.0,0.9,210,30
2102,618,1,2014-09-01,0.666666667,0.6,1,90
2103,618,2,2015-09-01,0.25,0.9,210,30
2104,618,3,2016-09-01,0.666666667,0.9,210,30
2105,618,4,2017-09-01,0.666666667,0.9,210,30
2106,619,1,2014-09-01,0.75,0.6,1,90
2107,619,2,2015-09-01,0.739130435,0.9,210,30
2108,619,3,2016-09-01,0.8125,0.9,210,30
2109,619,4,2017-09-01,0.8125,0.9,210,30
2110,620,1,2014-09-01,0.75,0.6,1,90
2111,620,2,2015-09-01,0.8,0.9,210,30
2112,620,3,2016-09-01,0.4,0.9,210,30
2113,620,4,2017-09-01,0.4,0.9,210,30
2114,621,1,2014-09-01,1.0,0.6,1,90
2115,621,2,2015-09-01,0.8,0.9,210,30
2116,621,3,2016-09-01,1.0,0.9,210,30
2117,621,4,2017-09-01,1.0,0.9,210,30
2118,622,1,2014-09-01,0.0,0.6,1,90
2119,622,2,2015-09-01,0.875,0.9,210,30
2120,622,3,2016-09-01,1.0,0.9,210,30
2121,622,4,2017-09-01,1.0,0.9,210,30
2122,623,1,2014-09-01,0.7142857140000001,0.6,1,90
2123,623,2,2015-09-01,1.0,0.9,210,30
2124,623,3,2016-09-01,1.0,0.9,210,30
2125,623,4,2017-09-01,1.0,0.9,210,30
2126,624,1,2016-09-01,1.0,0.9,210,30
2127,624,2,2017-09-01,1.0,0.9,210,30
2128,625,1,2015-09-01,0.5,0.9,210,30
2129,625,2,2016-09-01,1.0,0.9,210,30
2130,625,3,2017-09-01,1.0,0.9,210,30
2131,626,1,2016-09-01,1.0,0.9,210,30
2132,626,2,2017-09-01,1.0,0.9,210,30
2133,627,1,2014-09-01,0.0,0.6,1,90
2134,627,2,2015-09-01,1.0,0.9,210,30
2135,627,3,2016-09-01,1.0,0.9,210,30
2136,627,4,2017-09-01,1.0,0.9,210,30
2137,628,1,2014-09-01,0.5,0.6,1,90
2138,628,2,2015-09-01,0.833333333,0.9,210,30
2139,628,3,2016-09-01,0.833333333,0.9,210,30
