,event,fulldate,cov_all,grid_cell
1539,4,2017-01-26,0.7096774193548392,404
1540,1,2015-11-18,1.0,405
1541,2,2016-01-28,0.5,405
1542,3,2016-12-08,1.0,405
1543,4,2017-02-06,0.5,405
1544,1,2015-11-19,0.7692307692307689,408
1545,2,2016-01-27,0.538461538461538,408
1546,3,2016-12-09,0.384615384615385,408
1547,4,2017-01-30,0.46153846153846206,408
1548,1,2015-11-18,0.0,409
1549,2,2016-01-26,0.0,409
1550,3,2016-12-09,1.0,409
1551,4,2017-01-25,0.0,409
1552,1,2015-11-19,0.46153846153846206,410
1553,2,2016-01-26,0.0,410
1554,3,2016-12-08,0.5192307692307689,410
1555,4,2017-02-07,0.442307692307692,410
1556,1,2015-11-19,0.617647058823529,412
1557,2,2016-02-04,0.411764705882353,412
1558,3,2016-12-09,0.6764705882352939,412
1559,4,2017-02-06,0.3529411764705879,412
1560,1,2015-11-19,0.5142857142857139,413
1561,2,2016-01-26,0.11428571428571402,413
1562,3,2016-12-10,0.37142857142857105,413
1563,4,2017-02-06,0.48571428571428604,413
1564,1,2015-11-19,0.34545454545454496,414
1565,2,2016-01-27,0.490909090909091,414
1566,3,2016-12-08,0.6,414
1567,4,2017-02-06,0.6363636363636359,414
1568,1,2015-11-18,0.28571428571428603,415
1569,2,2016-01-27,0.5714285714285711,415
1570,3,2016-12-10,0.5714285714285711,415
1571,4,2017-02-07,0.857142857142857,415
1572,1,2015-11-19,0.38235294117647106,416
1573,2,2016-01-27,0.23529411764705901,416
1574,3,2016-12-10,0.294117647058824,416
1575,4,2017-02-07,0.11764705882352902,416
1576,1,2015-11-18,0.48,417
1577,2,2016-01-30,0.28,417
1578,3,2016-12-09,0.12,417
1579,4,2017-02-07,0.44,417
1580,1,2015-11-19,0.375,418
1581,2,2016-02-02,0.5,418
1582,3,2016-12-08,0.3125,418
1583,4,2017-02-07,0.5,418
1584,1,2015-11-12,0.33333333333333304,419
1585,2,2016-01-26,0.0,419
1586,3,2016-12-17,0.33333333333333304,419
1587,4,2017-01-30,0.0,419
1588,1,2015-11-18,0.0,420
1589,2,2016-01-26,0.0,420
1590,3,2016-12-12,0.0,420
1591,4,2017-01-25,0.0,420
1592,1,2015-11-19,0.43902439024390205,421
1593,2,2016-01-28,0.195121951219512,421
1594,3,2016-12-10,0.536585365853659,421
1595,4,2017-01-30,0.48780487804878003,421
1596,1,2015-11-18,0.0,423
1597,2,2016-01-26,0.0,423
1598,3,2016-12-16,0.555555555555556,423
1599,4,2017-02-02,1.0,423
1600,1,2015-11-24,0.0,424
1601,2,2016-01-26,0.166666666666667,424
1602,3,2016-12-15,0.33333333333333304,424
1603,4,2017-02-02,0.583333333333333,424
1604,1,2015-11-24,0.33333333333333304,425
1605,2,2016-01-26,0.0,425
1606,3,2016-12-15,0.4,425
1607,4,2017-02-02,0.4,425
1608,1,2015-11-24,0.25,426
1609,2,2016-01-26,0.125,426
1610,3,2016-12-16,0.375,426
1611,4,2017-02-02,0.75,426
1612,1,2015-11-24,0.0,427
1613,2,2016-01-26,0.0,427
1614,3,2016-12-16,0.0,427
1615,4,2017-02-02,0.33333333333333304,427
1616,1,2015-11-18,0.46153846153846206,428
1617,2,2016-01-28,0.153846153846154,428
1618,3,2016-12-08,0.538461538461538,428
1619,4,2017-02-06,0.384615384615385,428
1620,1,2015-11-18,0.485294117647059,429
1621,2,2016-01-28,0.0882352941176471,429
1622,3,2016-12-08,0.44117647058823495,429
1623,4,2017-02-06,0.5,429
1624,1,2015-11-18,0.3125,430
1625,2,2016-01-27,0.0833333333333333,430
1626,3,2016-12-08,0.33333333333333304,430
1627,4,2017-02-06,0.208333333333333,430
1628,1,2015-11-20,0.448275862068966,431
1629,2,2016-01-26,0.0,431
1630,3,2016-12-09,0.31034482758620696,431
1631,4,2017-02-01,0.103448275862069,431
1632,1,2015-11-19,0.448275862068966,432
1633,2,2016-02-04,0.37931034482758597,432
1634,3,2016-12-09,0.655172413793103,432
1635,4,2017-02-06,0.7241379310344829,432
1636,1,2015-11-19,0.125,433
1637,2,2016-01-26,0.0,433
1638,3,2016-12-09,0.375,433
1639,4,2017-02-06,0.25,433
1640,1,2015-11-19,0.6,434
1641,2,2016-01-27,0.525,434
1642,3,2016-12-08,0.625,434
1643,4,2017-02-06,0.85,434
1644,1,2015-11-19,0.43589743589743607,435
1645,2,2016-01-27,0.35897435897435903,435
1646,3,2016-12-08,0.615384615384615,435
1647,4,2017-02-06,0.615384615384615,435
1648,1,2015-11-18,0.6369863013698629,436
1649,2,2016-01-27,0.294520547945205,436
1650,3,2016-12-09,0.34931506849315097,436
1651,4,2017-02-06,0.45890410958904104,436
1652,1,2015-11-18,0.544303797468354,437
1653,2,2016-01-27,0.468354430379747,437
1654,3,2016-12-08,0.392405063291139,437
1655,4,2017-02-07,0.582278481012658,437
1656,1,2015-11-18,0.49074074074074103,438
1657,2,2016-01-28,0.37037037037037,438
1658,3,2016-12-08,0.42592592592592604,438
1659,4,2017-02-06,0.4166666666666671,438
1660,1,2015-11-19,0.435114503816794,439
1661,2,2016-01-28,0.36641221374045796,439
1662,3,2016-12-08,0.5496183206106869,439
1663,4,2017-02-06,0.5038167938931299,439
1664,1,2015-11-19,0.568965517241379,440
1665,2,2016-01-28,0.46551724137930994,440
1666,3,2016-12-08,0.5,440
1667,4,2017-02-07,0.517241379310345,440
1668,1,2015-11-12,0.5,442
1669,2,2016-01-26,0.0833333333333333,442
1670,3,2016-12-17,0.33333333333333304,442
1671,4,2017-01-25,0.0,442
1672,1,2015-11-18,0.33333333333333304,443
1673,2,2016-01-28,0.33333333333333304,443
1674,3,2016-12-07,0.33333333333333304,443
1675,4,2017-01-30,0.5333333333333329,443
1676,1,2015-11-15,0.523809523809524,444
1677,2,2016-01-28,0.47619047619047605,444
1678,3,2016-12-07,0.69047619047619,444
1679,4,2017-01-30,0.452380952380952,444
1680,1,2015-11-19,0.46551724137930994,445
1681,2,2016-01-28,0.43103448275862105,445
1682,3,2016-12-07,0.568965517241379,445
1683,4,2017-01-30,0.5344827586206901,445
1684,1,2015-11-18,0.46666666666666706,446
1685,2,2016-01-28,0.266666666666667,446
1686,3,2016-12-07,0.666666666666667,446
1687,4,2017-02-06,0.46666666666666706,446
1688,1,2015-11-26,0.266666666666667,447
1689,2,2016-02-04,0.46666666666666706,447
1690,3,2016-12-07,0.5333333333333329,447
1691,4,2017-01-28,0.666666666666667,447
1692,1,2015-11-24,0.0,448
1693,2,2016-01-21,0.5,448
1694,3,2016-12-07,0.0,448
1695,4,2017-02-02,0.1,448
1696,1,2015-11-12,0.42307692307692296,449
1697,2,2016-01-21,0.5,449
1698,3,2016-12-06,0.46153846153846206,449
1699,4,2017-01-23,0.653846153846154,449
1700,1,2015-11-18,0.5,451
1701,2,2016-01-28,0.3,451
1702,3,2016-12-07,0.0,451
1703,4,2017-02-09,0.3,451
1704,1,2015-11-18,0.23529411764705901,452
1705,2,2016-02-04,0.23529411764705901,452
1706,3,2016-12-09,0.3529411764705879,452
1707,4,2017-01-26,0.411764705882353,452
1708,1,2015-11-18,0.153846153846154,453
1709,2,2016-01-26,0.0769230769230769,453
1710,3,2016-12-07,0.0769230769230769,453
1711,4,2017-01-26,0.0769230769230769,453
1712,1,2015-11-18,0.0,454
1713,2,2016-01-26,0.0,454
1714,3,2016-12-09,0.8,454
1715,4,2017-01-25,0.0,454
1716,1,2015-11-22,0.294117647058824,455
1717,2,2016-02-04,0.11764705882352902,455
1718,3,2016-12-20,0.23529411764705901,455
1719,4,2017-02-06,0.17647058823529396,455
1720,1,2015-11-25,0.823529411764706,456
1721,2,2016-01-26,0.294117647058824,456
1722,3,2016-12-20,0.23529411764705901,456
1723,4,2017-01-25,0.0,456
1724,1,2015-11-19,0.64,458
1725,2,2016-01-27,0.44,458
1726,3,2016-12-08,0.4133333333333329,458
1727,4,2017-02-06,0.48,458
1728,1,2015-11-19,0.347222222222222,459
1729,2,2016-01-27,0.444444444444444,459
1730,3,2016-12-10,0.4166666666666671,459
1731,4,2017-02-06,0.5,459
1732,1,2015-11-19,0.41860465116279105,460
1733,2,2016-01-27,0.27906976744186,460
1734,3,2016-12-08,0.44186046511627897,460
1735,4,2017-02-07,0.534883720930233,460
1736,1,2015-11-18,0.0,461
1737,2,2016-01-26,0.7142857142857142,461
1738,3,2016-12-08,0.42857142857142894,461
1739,4,2017-02-07,0.42857142857142894,461
1740,1,2015-11-18,0.6206896551724139,462
1741,2,2016-01-28,0.24137931034482799,462
1742,3,2016-12-14,0.413793103448276,462
1743,4,2017-02-06,0.172413793103448,462
1744,1,2015-11-09,0.6363636363636359,463
1745,2,2016-01-26,0.0,463
1746,3,2016-12-05,0.272727272727273,463
1747,4,2017-01-25,0.0,463
1748,1,2015-11-11,0.3854166666666671,464
1749,2,2016-01-20,0.3125,464
1750,3,2016-12-05,0.239583333333333,464
1751,4,2017-01-17,0.177083333333333,464
1752,1,2015-11-11,0.4,465
1753,2,2016-01-26,0.6,465
1754,3,2016-12-06,1.0,465
1755,4,2017-01-25,0.0,465
1756,1,2015-11-11,0.407407407407407,466
1757,2,2016-01-23,0.25925925925925897,466
1758,3,2016-12-06,0.592592592592593,466
1759,4,2017-01-23,0.444444444444444,466
1760,1,2015-11-12,0.387096774193548,467
1761,2,2016-01-20,0.258064516129032,467
1762,3,2016-12-14,0.596774193548387,467
1763,4,2017-01-23,0.5645161290322579,467
1764,1,2015-11-20,0.5,468
1765,2,2016-01-20,0.27083333333333304,468
1766,3,2016-12-14,0.3958333333333329,468
1767,4,2017-01-21,0.5208333333333329,468
1768,1,2015-11-19,0.3666666666666671,469
1769,2,2016-02-04,0.316666666666667,469
1770,3,2016-12-07,0.5333333333333329,469
1771,4,2017-01-28,0.616666666666667,469
1772,1,2015-11-26,0.531914893617021,470
1773,2,2016-02-04,0.308510638297872,470
1774,3,2016-12-07,0.531914893617021,470
1775,4,2017-01-28,0.361702127659574,470
1776,1,2015-11-12,0.40298507462686606,471
1777,2,2016-01-21,0.14925373134328399,471
1778,3,2016-12-05,0.41791044776119396,471
1779,4,2017-02-01,0.40298507462686606,471
1780,1,2015-11-24,0.666666666666667,472
1781,2,2016-01-21,0.444444444444444,472
1782,3,2016-12-16,0.7777777777777779,472
1783,4,2017-02-02,0.8888888888888891,472
1784,1,2015-11-24,0.75,473
1785,2,2016-01-21,0.75,473
1786,3,2016-12-02,0.5,473
1787,4,2017-01-23,0.75,473
1788,1,2015-11-12,0.33333333333333304,474
1789,2,2016-01-21,0.33333333333333304,474
1790,3,2016-12-16,0.33333333333333304,474
1791,4,2017-01-27,0.33333333333333304,474
1792,1,2015-11-12,0.33333333333333304,475
1793,2,2016-01-26,0.0,475
1794,3,2016-12-03,0.666666666666667,475
1795,4,2017-01-23,1.0,475
1796,1,2015-11-18,0.34782608695652195,476
1797,2,2016-01-27,0.260869565217391,476
1798,3,2016-12-08,0.565217391304348,476
1799,4,2017-01-26,0.4782608695652171,476
1800,1,2015-11-26,0.46913580246913594,477
1801,2,2016-01-27,0.39506172839506204,477
1802,3,2016-12-08,0.419753086419753,477
1803,4,2017-01-26,0.46913580246913594,477
1804,1,2015-11-18,0.384615384615385,478
1805,2,2016-02-04,0.0769230769230769,478
1806,3,2016-12-09,0.615384615384615,478
1807,4,2017-01-26,0.384615384615385,478
1808,1,2015-11-20,0.4166666666666671,479
1809,2,2016-01-26,0.0,479
1810,3,2016-12-09,0.4166666666666671,479
1811,4,2017-02-01,0.166666666666667,479
1812,1,2015-11-20,0.315789473684211,480
1813,2,2016-01-21,0.10526315789473699,480
1814,3,2016-12-05,0.10526315789473699,480
1815,4,2017-01-17,0.526315789473684,480
1816,1,2015-11-20,0.33333333333333304,481
1817,2,2016-01-21,0.666666666666667,481
1818,3,2016-12-05,0.33333333333333304,481
1819,4,2017-01-25,0.0,481
1820,1,2015-11-18,0.0,482
1821,2,2016-01-26,0.0,482
1822,3,2016-12-05,0.33333333333333304,482
1823,4,2017-01-17,0.666666666666667,482
1824,1,2015-11-12,0.3928571428571429,483
1825,2,2016-01-21,0.273809523809524,483
1826,3,2016-12-05,0.5714285714285711,483
1827,4,2017-01-17,0.4166666666666671,483
1828,1,2015-11-12,0.375,484
1829,2,2016-01-21,0.0625,484
1830,3,2016-12-05,0.5625,484
1831,4,2017-01-17,0.1875,484
1832,1,2015-11-11,0.7,485
1833,2,2016-01-20,0.3,485
1834,3,2016-12-07,0.0,485
1835,4,2017-01-25,0.0,485
1836,1,2015-11-11,0.29292929292929304,486
1837,2,2016-01-20,0.31818181818181795,486
1838,3,2016-12-06,0.272727272727273,486
1839,4,2017-01-17,0.26262626262626304,486
1840,1,2015-11-11,0.153846153846154,487
1841,2,2016-01-20,0.282051282051282,487
1842,3,2016-12-06,0.179487179487179,487
1843,4,2017-01-17,0.179487179487179,487
1844,1,2015-11-11,0.45454545454545503,488
1845,2,2016-01-23,0.31818181818181795,488
1846,3,2016-12-07,0.409090909090909,488
1847,4,2017-01-23,0.340909090909091,488
1848,1,2015-11-19,0.4,489
1849,2,2016-02-04,0.2,489
1850,3,2016-12-14,0.2,489
1851,4,2017-01-23,0.6,489
1852,1,2015-11-18,0.5714285714285711,490
1853,2,2016-02-04,0.7142857142857142,490
1854,3,2016-12-07,0.42857142857142894,490
1855,4,2017-01-28,0.7142857142857142,490
1856,1,2015-11-12,0.512820512820513,491
1857,2,2016-01-23,0.23076923076923103,491
1858,3,2016-12-10,0.41025641025640996,491
1859,4,2017-02-01,0.512820512820513,491
1860,1,2015-11-12,0.33333333333333304,492
1861,2,2016-01-21,0.33333333333333304,492
1862,3,2016-12-15,0.33333333333333304,492
1863,4,2017-02-02,0.5362318840579711,492
1864,1,2015-11-12,0.631578947368421,493
1865,2,2016-01-21,0.315789473684211,493
1866,3,2016-12-15,0.315789473684211,493
1867,4,2017-02-02,0.47368421052631604,493
1868,1,2015-11-24,0.4375,494
1869,2,2016-01-26,0.0,494
1870,3,2016-12-10,0.3125,494
1871,4,2017-01-28,0.1875,494
1872,1,2015-11-12,0.5714285714285711,495
1873,2,2016-01-21,0.5714285714285711,495
1874,3,2016-12-16,0.14285714285714302,495
1875,4,2017-01-27,0.14285714285714302,495
1876,1,2015-11-12,0.47297297297297297,496
1877,2,2016-01-21,0.418918918918919,496
1878,3,2016-12-03,0.6081081081081079,496
1879,4,2017-01-20,0.554054054054054,496
1880,1,2015-11-12,0.535714285714286,497
1881,2,2016-01-26,0.0,497
1882,3,2016-12-02,0.6785714285714289,497
1883,4,2017-01-20,0.535714285714286,497
1884,1,2015-11-18,0.45454545454545503,498
1885,2,2016-01-27,0.18181818181818202,498
1886,3,2016-12-08,0.272727272727273,498
1887,4,2017-01-26,0.272727272727273,498
1888,1,2015-11-18,0.214285714285714,499
1889,2,2016-01-26,0.107142857142857,499
1890,3,2016-12-08,0.32142857142857106,499
1891,4,2017-01-26,0.107142857142857,499
1892,1,2015-11-26,0.2,500
1893,2,2016-01-28,0.5,500
1894,3,2016-12-08,0.7,500
1895,4,2017-01-26,0.1,500
1896,1,2015-11-26,0.38888888888888895,501
1897,2,2016-01-28,0.111111111111111,501
1898,3,2016-12-08,0.222222222222222,501
1899,4,2017-01-26,0.444444444444444,501
1900,1,2015-11-18,0.0,502
1901,2,2016-02-04,0.10526315789473699,502
1902,3,2016-12-09,0.21052631578947398,502
1903,4,2017-01-26,0.263157894736842,502
1904,1,2015-11-18,0.523809523809524,503
1905,2,2016-01-27,0.28571428571428603,503
1906,3,2016-12-12,0.0476190476190476,503
1907,4,2017-01-26,0.23809523809523803,503
1908,1,2015-11-24,0.434108527131783,504
1909,2,2016-01-21,0.302325581395349,504
1910,3,2016-12-05,0.465116279069767,504
1911,4,2017-01-17,0.49612403100775204,504
1912,1,2015-11-18,0.0612244897959184,505
1913,2,2016-01-30,0.26530612244898005,505
1914,3,2016-12-05,0.448979591836735,505
1915,4,2017-01-17,0.163265306122449,505
1916,1,2015-11-18,0.0,506
1917,2,2016-01-30,0.1,506
1918,3,2016-12-06,0.7,506
1919,4,2017-01-25,0.0,506
1920,1,2015-11-20,0.3529411764705879,507
1921,2,2016-01-26,0.0,507
1922,3,2016-12-05,0.3529411764705879,507
1923,4,2017-01-17,0.588235294117647,507
1924,1,2015-11-12,0.558823529411765,508
1925,2,2016-01-26,0.0,508
1926,3,2016-12-05,0.411764705882353,508
1927,4,2017-02-06,0.411764705882353,508
1928,1,2015-11-12,0.33333333333333304,509
1929,2,2016-01-14,0.222222222222222,509
1930,3,2016-12-05,0.555555555555556,509
1931,4,2017-02-06,0.666666666666667,509
1932,1,2015-11-12,1.0,510
1933,2,2016-01-26,0.0,510
1934,3,2016-12-07,0.0,510
1935,4,2017-01-25,0.0,510
1936,1,2015-11-11,1.0,511
1937,2,2016-01-26,0.0,511
1938,3,2016-12-07,0.0,511
1939,4,2017-01-25,0.0,511
1940,1,2015-11-11,0.5089285714285711,512
1941,2,2016-01-22,0.4375,512
1942,3,2016-12-13,0.42857142857142894,512
1943,4,2017-01-23,0.47321428571428603,512
1944,1,2015-11-11,0.346590909090909,513
1945,2,2016-01-20,0.323863636363636,513
1946,3,2016-12-14,0.36931818181818205,513
1947,4,2017-01-23,0.44886363636363596,513
1948,1,2015-11-24,0.17647058823529396,514
1949,2,2016-01-26,0.0,514
1950,3,2016-12-11,0.294117647058824,514
1951,4,2017-01-21,0.3529411764705879,514
1952,1,2015-11-20,0.4,515
1953,2,2016-01-26,0.10909090909090899,515
1954,3,2016-12-07,0.2,515
1955,4,2017-02-01,0.4,515
1956,1,2015-11-18,0.28125,516
1957,2,2016-01-26,0.0,516
1958,3,2016-12-03,0.390625,516
1959,4,2017-02-01,0.453125,516
1960,1,2015-11-24,0.5849056603773579,517
1961,2,2016-01-21,0.45283018867924496,517
1962,3,2016-12-10,0.45283018867924496,517
1963,4,2017-02-01,0.433962264150943,517
1964,1,2015-11-12,0.375,518
1965,2,2016-01-23,0.3125,518
1966,3,2016-12-10,0.4166666666666671,518
1967,4,2017-02-01,0.4791666666666671,518
1968,1,2015-11-20,0.625,519
1969,2,2016-01-22,0.1875,519
1970,3,2016-12-10,0.375,519
1971,4,2017-01-28,0.25,519
1972,1,2015-11-20,0.64,520
1973,2,2016-01-21,0.48,520
1974,3,2016-12-03,0.56,520
1975,4,2017-01-20,0.48,520
1976,1,2015-11-12,0.5362318840579711,521
1977,2,2016-01-21,0.36231884057971003,521
1978,3,2016-12-03,0.39130434782608703,521
1979,4,2017-01-20,0.608695652173913,521
1980,1,2015-11-12,0.26530612244898005,522
1981,2,2016-01-21,0.204081632653061,522
1982,3,2016-12-03,0.306122448979592,522
1983,4,2017-01-20,0.551020408163265,522
1984,1,2015-11-18,0.0,523
1985,2,2016-01-26,0.0,523
1986,3,2016-12-07,0.0,523
1987,4,2017-01-25,0.0,523
1988,1,2015-11-20,0.6,524
1989,2,2016-01-21,0.2,524
1990,3,2016-12-02,0.4,524
1991,4,2017-01-20,0.4,524
1992,1,2015-11-18,0.33333333333333304,525
1993,2,2016-01-27,0.33333333333333304,525
1994,3,2016-12-08,0.666666666666667,525
1995,4,2017-01-26,0.5185185185185179,525
1996,1,2015-11-18,0.463414634146341,526
1997,2,2016-01-27,0.31707317073170693,526
1998,3,2016-12-08,0.585365853658537,526
1999,4,2017-01-26,0.34146341463414603,526
2000,1,2015-11-18,0.7142857142857142,527
2001,2,2016-01-27,0.5714285714285711,527
2002,3,2016-12-08,0.5714285714285711,527
2003,4,2017-01-26,0.5714285714285711,527
2004,1,2015-11-18,0.0,528
2005,2,2016-01-28,0.0,528
2006,3,2016-12-08,0.0,528
2007,4,2017-01-25,0.0,528
2008,1,2015-11-26,0.5,529
2009,2,2016-02-04,0.5,529
2010,3,2016-12-08,0.7222222222222221,529
2011,4,2017-01-26,0.277777777777778,529
2012,1,2015-11-26,0.47619047619047605,530
2013,2,2016-01-26,0.0952380952380952,530
2014,3,2016-12-08,0.523809523809524,530
2015,4,2017-02-07,0.23809523809523803,530
2016,1,2015-11-20,0.27450980392156893,531
2017,2,2016-01-27,0.17647058823529396,531
2018,3,2016-12-08,0.450980392156863,531
2019,4,2017-02-07,0.294117647058824,531
2020,1,2015-11-26,0.666666666666667,532
2021,2,2016-01-31,0.666666666666667,532
2022,3,2016-12-09,0.666666666666667,532
2023,4,2017-02-07,0.666666666666667,532
2024,1,2015-11-18,0.0,533
2025,2,2016-01-26,0.0,533
2026,3,2016-12-05,0.5,533
2027,4,2017-01-25,0.0,533
2028,1,2015-11-18,0.545454545454545,534
2029,2,2016-01-26,0.0,534
2030,3,2016-12-05,0.36363636363636404,534
2031,4,2017-02-06,0.0909090909090909,534
2032,1,2015-11-20,0.833333333333333,535
2033,2,2016-01-26,0.0833333333333333,535
2034,3,2016-12-19,0.4166666666666671,535
2035,4,2017-02-09,0.0833333333333333,535
2036,1,2015-11-12,0.18181818181818202,536
2037,2,2016-01-26,0.0,536
2038,3,2016-12-19,0.6363636363636359,536
2039,4,2017-02-09,0.545454545454545,536
2040,1,2015-11-12,0.666666666666667,537
2041,2,2016-01-21,0.0833333333333333,537
2042,3,2016-12-05,0.33333333333333304,537
2043,4,2017-01-17,0.166666666666667,537
2044,1,2015-11-12,0.569620253164557,538
2045,2,2016-01-21,0.215189873417722,538
2046,3,2016-12-05,0.367088607594937,538
2047,4,2017-01-17,0.367088607594937,538
2048,1,2015-11-11,0.5,539
2049,2,2016-01-22,0.340909090909091,539
2050,3,2016-12-14,0.31818181818181795,539
2051,4,2017-01-21,0.36363636363636404,539
2052,1,2015-11-11,0.38392857142857106,540
2053,2,2016-01-20,0.3883928571428571,540
2054,3,2016-12-14,0.3571428571428571,540
2055,4,2017-01-27,0.45982142857142894,540
2056,1,2015-11-11,0.129032258064516,541
2057,2,2016-01-20,0.193548387096774,541
2058,3,2016-12-15,0.258064516129032,541
2059,4,2017-01-20,0.6451612903225811,541
2060,1,2015-11-24,0.314606741573034,542
2061,2,2016-01-21,0.146067415730337,542
2062,3,2016-12-14,0.38202247191011207,542
2063,4,2017-01-21,0.426966292134831,542
2064,1,2015-11-18,0.0,543
2065,2,2016-01-27,0.25,543
2066,3,2016-12-07,0.0,543
2067,4,2017-01-25,0.75,543
2068,1,2015-11-24,0.33333333333333304,544
2069,2,2016-01-26,0.0,544
2070,3,2016-12-02,0.0333333333333333,544
2071,4,2017-01-25,0.4333333333333329,544
2072,1,2015-11-14,0.580645161290323,545
2073,2,2016-01-23,0.419354838709677,545
2074,3,2016-12-10,0.419354838709677,545
2075,4,2017-02-01,0.32258064516129,545
2076,1,2015-11-20,0.56,546
2077,2,2016-01-23,0.32,546
2078,3,2016-12-10,0.28,546
2079,4,2017-02-01,0.24,546
2080,1,2015-11-12,0.304347826086957,547
2081,2,2016-01-26,0.0,547
2082,3,2016-12-03,0.0434782608695652,547
2083,4,2017-01-19,0.17391304347826098,547
2084,1,2015-11-20,0.24242424242424201,549
2085,2,2016-01-29,0.0,549
2086,3,2016-12-13,0.45454545454545503,549
2087,4,2017-01-24,0.393939393939394,549
2088,1,2015-11-12,0.34615384615384603,550
2089,2,2016-01-21,0.211538461538462,550
2090,3,2016-12-02,0.442307692307692,550
2091,4,2017-01-19,0.34615384615384603,550
2092,1,2015-11-12,0.47490347490347495,551
2093,2,2016-01-29,0.262548262548263,551
2094,3,2016-12-03,0.370656370656371,551
2095,4,2017-01-19,0.312741312741313,551
2096,1,2015-11-12,0.503875968992248,552
2097,2,2016-01-31,0.41085271317829497,552
2098,3,2016-12-02,0.41085271317829497,552
2099,4,2017-01-19,0.457364341085271,552
2100,1,2015-11-12,0.323529411764706,553
2101,2,2016-02-02,0.0,553
2102,3,2016-12-02,0.558823529411765,553
2103,4,2017-01-19,0.529411764705882,553
2104,1,2015-11-24,0.4166666666666671,554
2105,2,2016-01-23,0.375,554
2106,3,2016-12-10,0.5,554
2107,4,2017-01-28,0.29166666666666696,554
2108,1,2015-11-24,0.625,555
2109,2,2016-01-21,0.5,555
2110,3,2016-12-07,0.125,555
2111,4,2017-01-28,0.0,555
2112,1,2015-11-20,0.33333333333333304,556
2113,2,2016-01-23,0.277777777777778,556
2114,3,2016-12-05,0.444444444444444,556
2115,4,2017-01-20,0.38888888888888895,556
2116,1,2015-11-20,0.573913043478261,557
2117,2,2016-01-21,0.43478260869565205,557
2118,3,2016-12-05,0.373913043478261,557
2119,4,2017-01-20,0.4695652173913039,557
2120,1,2015-11-18,0.23809523809523803,558
2121,2,2016-01-21,0.19047619047619,558
2122,3,2016-12-03,0.47619047619047605,558
2123,4,2017-01-27,0.38095238095238104,558
2124,1,2015-11-12,0.555555555555556,559
2125,2,2016-01-23,0.33333333333333304,559
2126,3,2016-12-16,0.33333333333333304,559
2127,4,2017-01-27,0.666666666666667,559
2128,1,2015-11-18,0.545454545454545,560
2129,2,2016-01-28,0.45454545454545503,560
2130,3,2016-12-08,0.18181818181818202,560
2131,4,2017-01-25,0.0,560
2132,1,2015-11-18,0.0,561
2133,2,2016-01-26,0.0,561
2134,3,2016-12-08,0.4,561
2135,4,2017-02-01,0.9,561
2136,1,2015-11-18,0.4,562
2137,2,2016-01-26,0.0,562
2138,3,2016-12-08,0.5,562
2139,4,2017-01-25,0.0,562
2140,1,2015-11-26,1.0,563
2141,2,2016-01-26,0.0,563
2142,3,2016-12-07,0.0,563
2143,4,2017-01-25,0.0,563
2144,1,2015-11-18,1.0,564
2145,2,2016-01-26,0.0,564
2146,3,2016-12-07,0.0,564
2147,4,2017-01-25,0.0,564
2148,1,2015-11-20,0.568181818181818,565
2149,2,2016-02-04,0.25,565
2150,3,2016-12-09,0.38636363636363596,565
2151,4,2017-02-09,0.409090909090909,565
2152,1,2015-11-12,0.484375,567
2153,2,2016-01-22,0.421875,567
2154,3,2016-12-16,0.515625,567
2155,4,2017-02-01,0.5625,567
2156,1,2015-11-12,0.215686274509804,568
2157,2,2016-01-22,0.3921568627450979,568
2158,3,2016-12-19,0.313725490196078,568
2159,4,2017-01-18,0.3725490196078429,568
2160,1,2015-11-18,0.0,569
2161,2,2016-01-26,1.0,569
2162,3,2016-12-16,0.5,569
2163,4,2017-02-01,0.0,569
2164,1,2015-11-12,0.430769230769231,570
2165,2,2016-01-21,0.32307692307692304,570
2166,3,2016-12-19,0.507692307692308,570
2167,4,2017-01-17,0.384615384615385,570
2168,1,2015-11-12,0.456521739130435,571
2169,2,2016-01-21,0.516304347826087,571
2170,3,2016-12-19,0.532608695652174,571
2171,4,2017-01-17,0.581521739130435,571
2172,1,2015-11-12,0.540322580645161,572
2173,2,2016-01-21,0.5,572
2174,3,2016-12-05,0.5,572
2175,4,2017-01-31,0.629032258064516,572
2176,1,2015-11-20,0.430555555555556,573
2177,2,2016-01-21,0.347222222222222,573
2178,3,2016-12-03,0.513888888888889,573
2179,4,2017-02-01,0.5416666666666671,573
2180,1,2015-11-20,0.36363636363636404,574
2181,2,2016-01-22,0.0909090909090909,574
2182,3,2016-12-07,0.0,574
2183,4,2017-01-20,0.409090909090909,574
2184,1,2015-11-18,0.0,575
2185,2,2016-01-26,0.0,575
2186,3,2016-12-07,0.0,575
2187,4,2017-01-21,1.0,575
2188,1,2015-11-24,0.130434782608696,576
2189,2,2016-01-20,0.130434782608696,576
2190,3,2016-12-14,0.43478260869565205,576
2191,4,2017-01-23,0.260869565217391,576
2192,1,2015-11-20,0.419354838709677,577
2193,2,2016-01-20,0.29032258064516103,577
2194,3,2016-12-14,0.387096774193548,577
2195,4,2017-01-23,0.376344086021505,577
2196,1,2015-11-11,0.353846153846154,578
2197,2,2016-02-02,0.153846153846154,578
2198,3,2016-12-10,0.21538461538461498,578
2199,4,2017-01-21,0.307692307692308,578
2200,1,2015-11-18,0.0333333333333333,579
2201,2,2016-01-20,0.1,579
